1394386260000 7.0
1394389860000 21.0
1394393460000 31.0
1394397060000 17.0
1394400660000 11.0
1394404260000 4.0
1394407860000 59.0
1394411460000 85.0
1394415060000 86.0
1394418660000 92.0
1394422260000 82.0
1394425860000 88.0
1394429460000 90.0
1394433060000 83.0
1394436660000 88.0
1394440260000 85.0
1394443860000 104.0
1394447460000 132.0
1394451060000 156.0
1394454660000 177.0
1394458260000 160.0
1394461860000 71.0
1394465460000 19.0
1394469060000 11.0
1394472660000 10.0
1394476260000 12.0
1394479860000 21.0
1394483460000 38.0
1394487060000 65.0
1394490660000 87.0
1394494260000 89.0
1394497860000 98.0
1394501460000 106.0
1394505060000 99.0
1394508660000 122.0
1394512260000 106.0
1394515860000 98.0
1394519460000 98.0
1394523060000 104.0
1394526660000 93.0
1394530260000 98.0
1394533860000 106.0
1394537460000 130.0
1394541060000 131.0
1394544660000 89.0
1394548260000 41.0
1394551860000 20.0
1394555460000 11.0
1394559060000 7.0
1394562660000 15.0
1394566260000 19.0
1394569860000 40.0
1394573460000 66.0
1394577060000 82.0
1394580660000 90.0
1394584260000 123.0
1394587860000 129.0
1394591460000 108.0
1394595060000 110.0
1394598660000 108.0
1394602260000 105.0
1394605860000 98.0
1394609460000 176.0
1394613060000 220.0
1394616660000 169.0
1394620260000 121.0
1394623860000 111.0
1394627460000 215.0
1394631060000 236.0
1394634660000 254.0
1394638260000 175.0
1394641860000 13.0
1394645460000 11.0
1394649060000 12.0
1394652660000 18.0
1394656260000 41.0
1394659860000 72.0
1394663460000 88.0
1394667060000 105.0
1394670660000 102.0
1394674260000 108.0
1394677860000 112.0
1394681460000 107.0
1394685060000 109.0
1394688660000 103.0
1394692260000 118.0
1394695860000 110.0
1394699460000 112.0
1394703060000 106.0
1394706660000 100.0
1394710260000 167.0
1394713860000 145.0
1394717460000 138.0
1394721060000 78.0
1394724660000 40.0
1394728260000 14.0
1394731860000 17.0
1394735460000 11.0
1394739060000 20.0
1394742660000 39.0
1394746260000 59.0
1394749860000 81.0
1394753460000 90.0
1394757060000 99.0
1394760660000 98.0
1394764260000 95.0
1394767860000 92.0
1394771460000 100.0
1394775060000 91.0
1394778660000 88.0
1394782260000 89.0
1394785860000 96.0
1394789460000 86.0
1394793060000 88.0
1394796660000 94.0
1394800260000 87.0
1394803860000 67.0
1394807460000 38.0
1394811060000 20.0
1394814660000 9.0
1394818260000 9.0
1394821860000 9.0
1394825460000 13.0
1394829060000 25.0
1394832660000 44.0
1394836260000 59.0
1394839860000 73.0
1394843460000 77.0
1394847060000 89.0
1394850660000 78.0
1394854260000 83.0
1394857860000 90.0
1394861460000 91.0
1394865060000 80.0
1394868660000 73.0
1394872260000 82.0
1394875860000 74.0
1394879460000 75.0
1394883060000 69.0
1394886660000 49.0
1394890260000 38.0
1394893860000 27.0
1394897460000 16.0
1394901060000 12.0
1394904660000 9.0
1394908260000 9.0
1394911860000 10.0
1394915460000 21.0
1394919060000 30.0
1394922660000 48.0
1394926260000 60.0
1394929860000 72.0
1394933460000 79.0
1394937060000 78.0
1394940660000 68.0
1394944260000 72.0
1394947860000 65.0
1394951460000 73.0
1394955060000 66.0
1394958660000 75.0
1394962260000 75.0
1394965860000 103.0
1394969460000 88.0
1394973060000 63.0
1394976660000 53.0
1394980260000 38.0
1394983860000 17.0
1394987460000 9.0
1394991060000 11.0
1394994660000 10.0
1394998260000 17.0
1395001860000 32.0
1395005460000 48.0
1395009060000 75.0
1395012660000 69.0
1395016260000 79.0
1395019860000 84.0
1395023460000 89.0
1395027060000 95.0
1395030660000 95.0
1395034260000 85.0
1395037860000 94.0
1395041460000 101.0
1395045060000 128.0
1395048660000 98.0
1395052260000 101.0
1395055860000 152.0
1395059460000 154.0
1395063060000 126.0
1395066660000 40.0
1395070260000 19.0
1395073860000 10.0
1395077460000 8.0
1395081060000 10.0
1395084660000 17.0
1395088260000 60.0
1395091860000 68.0
1395095460000 84.0
1395099060000 80.0
1395102660000 90.0
1395106260000 90.0
1395109860000 97.0
1395113460000 90.0
1395117060000 93.0
1395120660000 88.0
1395124260000 79.0
1395127860000 85.0
1395131460000 100.0
1395135060000 91.0
1395138660000 106.0
1395142260000 192.0
1395145860000 154.0
1395149460000 101.0
1395153060000 38.0
1395156660000 18.0
1395160260000 12.0
1395163860000 11.0
1395167460000 9.0
1395171060000 17.0
1395174660000 33.0
1395178260000 63.0
1395181860000 84.0
1395185460000 84.0
1395189060000 86.0
1395192660000 107.0
1395196260000 139.0
1395199860000 128.0
1395203460000 105.0
1395207060000 105.0
1395210660000 121.0
1395214260000 116.0
1395217860000 98.0
1395221460000 98.0
1395225060000 94.0
1395228660000 82.0
1395232260000 71.0
1395235860000 67.0
1395239460000 38.0
1395243060000 17.0
1395246660000 12.0
1395250260000 9.0
1395253860000 9.0
1395257460000 17.0
1395261060000 30.0
1395264660000 53.0
1395268260000 88.0
1395271860000 86.0
1395275460000 86.0
1395279060000 102.0
1395282660000 107.0
1395286260000 103.0
1395289860000 98.0
1395293460000 98.0
1395297060000 94.0
1395300660000 94.0
1395304260000 88.0
1395307860000 86.0
1395311460000 83.0
1395315060000 125.0
1395318660000 93.0
1395322260000 79.0
1395325860000 41.0
1395329460000 21.0
1395333060000 12.0
1395336660000 9.0
1395340260000 11.0
1395343860000 18.0
1395347460000 36.0
1395351060000 49.0
1395354660000 79.0
1395358260000 83.0
1395361860000 84.0
1395365460000 92.0
1395369060000 82.0
1395372660000 87.0
1395376260000 100.0
1395379860000 88.0
1395383460000 80.0
1395387060000 76.0
1395390660000 77.0
1395394260000 89.0
1395397860000 103.0
1395401460000 84.0
1395405060000 202.0
1395408660000 222.0
1395412260000 98.0
1395415860000 28.0
1395419460000 15.0
1395423060000 10.0
1395426660000 10.0
1395430260000 16.0
1395433860000 31.0
1395437460000 43.0
1395441060000 69.0
1395444660000 69.0
1395448260000 91.0
1395451860000 93.0
1395455460000 101.0
1395459060000 101.0
1395462660000 92.0
1395466260000 80.0
1395469860000 80.0
1395473460000 72.0
1395477060000 74.0
1395480660000 67.0
1395484260000 70.0
1395487860000 55.0
1395491460000 52.0
1395495060000 42.0
1395498660000 27.0
1395502260000 18.0
1395505860000 14.0
1395509460000 11.0
1395513060000 7.0
1395516660000 9.0
1395520260000 17.0
1395523860000 29.0
1395527460000 62.0
1395531060000 67.0
1395534660000 69.0
1395538260000 77.0
1395541860000 70.0
1395545460000 77.0
1395549060000 88.0
1395552660000 69.0
1395556260000 60.0
1395559860000 59.0
1395563460000 55.0
1395567060000 58.0
1395570660000 50.0
1395574260000 64.0
1395577860000 74.0
1395581460000 83.0
1395585060000 29.0
1395588660000 14.0
1395592260000 8.0
1395595860000 8.0
1395599460000 10.0
1395603060000 14.0
1395606660000 27.0
1395610260000 42.0
1395613860000 63.0
1395617460000 68.0
1395621060000 75.0
1395624660000 80.0
1395628260000 80.0
1395631860000 77.0
1395635460000 87.0
1395639060000 77.0
1395642660000 74.0
1395646260000 84.0
1395649860000 85.0
1395653460000 95.0
1395657060000 127.0
1395660660000 201.0
1395664260000 152.0
1395667860000 149.0
1395671460000 51.0
1395675060000 19.0
1395678660000 9.0
1395682260000 7.0
1395685860000 12.0
1395689460000 26.0
1395693060000 34.0
1395696660000 49.0
1395700260000 66.0
1395703860000 72.0
1395707460000 76.0
1395711060000 89.0
1395714660000 84.0
1395718260000 83.0
1395721860000 80.0
1395725460000 78.0
1395729060000 80.0
1395732660000 90.0
1395736260000 111.0
1395739860000 108.0
1395743460000 97.0
1395747060000 144.0
1395750660000 132.0
1395754260000 89.0
1395757860000 35.0
1395761460000 18.0
1395765060000 13.0
1395768660000 11.0
1395772260000 13.0
1395775860000 16.0
1395779460000 37.0
1395783060000 65.0
1395786660000 75.0
1395790260000 93.0
1395793860000 109.0
1395797460000 113.0
1395801060000 114.0
1395804660000 104.0
1395808260000 85.0
1395811860000 89.0
1395815460000 84.0
1395819060000 99.0
1395822660000 94.0
1395826260000 81.0
1395829860000 81.0
1395833460000 63.0
1395837060000 56.0
1395840660000 48.0
1395844260000 39.0
1395847860000 16.0
1395851460000 10.0
1395855060000 9.0
1395858660000 11.0
1395862260000 19.0
1395865860000 38.0
1395869460000 58.0
1395873060000 69.0
1395876660000 80.0
1395880260000 87.0
1395883860000 88.0
1395887460000 95.0
1395891060000 106.0
1395894660000 89.0
1395898260000 96.0
1395901860000 110.0
1395905460000 94.0
1395909060000 94.0
1395912660000 100.0
1395916260000 103.0
1395919860000 169.0
1395923460000 180.0
1395927060000 126.0
1395930660000 49.0
1395934260000 21.0
1395937860000 12.0
1395941460000 8.0
1395945060000 12.0
1395948660000 16.0
1395952260000 34.0
1395955860000 62.0
1395959460000 84.0
1395963060000 98.0
1395966660000 89.0
1395970260000 96.0
1395973860000 80.0
1395977460000 90.0
1395981060000 83.0
1395984660000 96.0
1395988260000 100.0
1395991860000 92.0
1395995460000 86.0
1395999060000 82.0
1396002660000 83.0
1396006260000 91.0
1396009860000 107.0
1396013460000 116.0
1396017060000 55.0
1396020660000 19.0
1396024260000 16.0
1396027860000 12.0
1396031460000 8.0
1396035060000 12.0
1396038660000 27.0
1396042260000 47.0
1396045860000 56.0
1396049460000 61.0
1396053060000 81.0
1396056660000 77.0
1396060260000 79.0
1396063860000 90.0
1396067460000 74.0
1396071060000 67.0
1396074660000 61.0
1396078260000 63.0
1396081860000 71.0
1396085460000 59.0
1396089060000 65.0
1396092660000 58.0
1396096260000 49.0
1396099860000 41.0
1396103460000 25.0
1396107060000 16.0
1396110660000 11.0
1396114260000 9.0
1396117860000 7.0
1396121460000 12.0
1396125060000 22.0
1396128660000 37.0
1396132260000 50.0
1396135860000 60.0
1396139460000 129.0
1396143060000 144.0
1396146660000 99.0
1396150260000 82.0
1396153860000 83.0
1396157460000 74.0
1396161060000 77.0
1396164660000 83.0
1396168260000 80.0
1396171860000 87.0
1396175460000 70.0
1396179060000 61.0
1396182660000 34.0
1396186260000 16.0
1396189860000 10.0
1396193460000 9.0
1396197060000 9.0
1396200660000 12.0
1396204260000 24.0
1396207860000 47.0
1396211460000 77.0
1396215060000 86.0
1396218660000 91.0
1396222260000 98.0
1396225860000 99.0
1396229460000 103.0
1396233060000 98.0
1396236660000 91.0
1396240260000 90.0
1396243860000 102.0
1396247460000 116.0
1396251060000 93.0
1396254660000 117.0
1396258260000 156.0
1396261860000 150.0
1396265460000 148.0
1396269060000 74.0
1396272660000 22.0
1396276260000 12.0
1396279860000 10.0
1396283460000 10.0
1396287060000 16.0
1396290660000 31.0
1396294260000 52.0
1396297860000 86.0
1396301460000 90.0
1396305060000 89.0
1396308660000 91.0
1396312260000 98.0
1396315860000 100.0
1396319460000 108.0
1396323060000 120.0
1396326660000 101.0
1396330260000 101.0
1396333860000 104.0
1396337460000 98.0
1396341060000 98.0
1396344660000 147.0
1396348260000 136.0
1396351860000 94.0
1396355460000 48.0
1396359060000 19.0
1396362660000 10.0
1396366260000 9.0
1396369860000 10.0
1396373460000 18.0
1396377060000 36.0
1396380660000 53.0
1396384260000 76.0
1396387860000 80.0
1396391460000 93.0
1396395060000 105.0
