5;96000;69.98;91492.165;5.6;16.0;
5;96000;79.535;95384.496;7.28;18.0;
5;96000;66.785;97226.29;10.0;25.0;
5;96000;73.782;95398.013;40.6;213.0;
5;96000;72.418;96772.97;21.82;50.0;
5;96000;61.228;96229.443;33.34;166.0;
5;96000;70.505;95627.555;41.8;155.0;
5;96000;68.835;96982.712;36.58;148.0;
5;96000;68.448;97004.967;3.9;8.0;
5;96000;68.754;94104.11;11.9;28.0;
5;96000;77.797;95958.405;30.44;132.0;
5;96000;67.82;95025.333;89.12;281.0;
5;96000;76.015;93966.756;48.22;129.0;
5;96000;78.296;87722.984;94.12;330.0;
4;96000;67.175;86154.563;110.76;315.0;
4;96000;74.393;87940.107;104.78;277.0;
4;96000;70.374;84647.667;9.06;25.0;
4;96000;64.814;83548.843;16.04;47.0;
4;96000;78.456;86362.421;89.24;337.0;
4;96000;70.638;83856.993;108.62;307.0;
4;96000;74.307;82871.716;82.72;345.0;
4;96000;74.147;81798.418;104.88;345.0;
4;96000;74.569;77947.427;109.46;393.0;
4;96000;73.987;74399.189;114.92;397.0;
4;96000;61.717;83733.538;13.12;31.0;
4;96000;71.978;77165.041;10.5;32.0;
4;96000;71.778;81660.232;43.96;225.0;
4;96000;76.438;81591.304;88.0;320.0;
4;96000;66.074;80933.237;19.72;68.0;
4;96000;65.904;79747.039;21.16;58.0;
4;96000;74.839;87560.229;125.0;405.0;
4;96000;68.972;84359.342;44.28;149.0;
4;96000;76.818;97017.511;8.76;24.0;
4;96000;70.411;93928.976;7.7;23.0;
4;96000;66.131;97463.085;11.04;23.0;
4;96000;70.014;93001.588;54.84;202.0;
4;96000;63.447;94494.064;24.3;69.0;
4;96000;66.45;99447.828;26.54;114.0;
4;96000;63.594;93776.759;43.34;180.0;
4;96000;77.677;95960.48;60.04;245.0;
4;96000;77.328;97740.839;7.2;17.0;
4;96000;84.413;95948.956;7.28;18.0;
4;96000;70.659;96299.295;22.08;66.0;
4;96000;71.123;96230.976;64.86;211.0;
4;96000;64.626;98004.542;39.48;175.0;
4;96000;70.34;98642.356;66.12;194.0;
4;96000;71.139;96490.09;58.44;149.0;
4;96000;66.798;94583.851;69.34;201.0;
