4;80000;68.793;78697.27;7.7;38.0;
4;80000;63.771;79793.032;4.34;13.0;
4;80000;66.465;80992.396;7.4;26.0;
4;80000;68.911;80007.373;13.36;85.0;
4;80000;66.168;78565.221;7.98;14.0;
4;80000;64.749;77888.424;14.58;31.0;
4;80000;71.013;80039.773;14.22;74.0;
4;80000;79.556;79373.712;14.36;51.0;
4;80000;68.305;80765.308;5.28;13.0;
4;80000;69.817;77394.078;4.98;19.0;
4;80000;73.768;81129.72;8.04;42.0;
4;80000;76.44;78325.433;25.96;118.0;
4;80000;80.051;78149.905;59.62;225.0;
4;80000;74.859;80320.35;26.7;126.0;
4;80000;65.735;80109.72;20.7;63.0;
4;80000;72.542;77828.67;35.46;222.0;
4;80000;73.512;76849.646;7.26;21.0;
4;80000;72.84;81401.242;13.14;66.0;
4;80000;65.138;77919.421;26.76;85.0;
4;80000;74.407;70101.157;73.08;234.0;
3;80000;77.469;77498.488;41.8;164.0;
3;80000;64.576;76323.404;19.42;65.0;
3;80000;79.587;67491.617;161.58;434.0;
3;80000;72.261;77190.674;93.38;324.0;
3;80000;74.434;74066.171;13.56;62.0;
3;80000;74.9;79151.392;69.48;350.0;
3;80000;58.487;82991.562;6.54;33.0;
3;80000;71.344;74858.503;85.28;289.0;
3;80000;70.165;79287.886;21.36;69.0;
3;80000;66.921;74636.326;65.38;226.0;
3;80000;78.408;77397.216;52.62;220.0;
3;80000;69.988;76048.822;81.96;284.0;
3;80000;78.999;80429.4;10.92;46.0;
3;80000;83.46;81426.97;13.34;64.0;
3;80000;74.2;78847.122;4.14;9.0;
3;80000;73.666;78652.009;39.4;160.0;
3;80000;73.932;79672.607;19.4;72.0;
3;80000;70.479;78861.062;67.78;213.0;
3;80000;62.419;80711.628;42.02;140.0;
3;80000;58.748;71858.666;8.72;33.0;
3;80000;60.358;80683.892;1.62;4.0;
3;80000;82.594;78866.837;7.82;32.0;
3;80000;69.197;78478.252;7.04;19.0;
3;80000;73.367;76746.697;3.12;6.0;
3;80000;64.653;80122.622;21.54;96.0;
3;80000;70.07;78166.475;15.82;75.0;
3;80000;78.363;77524.463;40.02;132.0;
