1,18,7,
1,19,21,
1,20,31,
1,21,17,
1,22,11,
1,23,4,
2,0,59,
2,1,85,
2,2,86,
2,3,92,
2,4,82,
2,5,88,
2,6,90,
2,7,83,
2,8,88,
2,9,85,
2,10,104,
2,11,132,
2,12,156,
2,13,177,
2,14,160,
2,15,71,
2,16,19,
2,17,11,
2,18,10,
2,19,12,
2,20,21,
2,21,38,
2,22,65,
2,23,87,
3,0,89,
3,1,98,
3,2,106,
3,3,99,
3,4,122,
3,5,106,
3,6,98,
3,7,98,
3,8,104,
3,9,93,
3,10,98,
3,11,106,
3,12,130,
3,13,131,
3,14,89,
3,15,41,
3,16,20,
3,17,11,
3,18,7,
3,19,15,
3,20,19,
3,21,40,
3,22,66,
3,23,82,
4,0,90,
4,1,123,
4,2,129,
4,3,108,
4,4,110,
4,5,108,
4,6,105,
4,7,98,
4,8,176,
4,9,220,
4,10,169,
4,11,121,
4,12,111,
4,13,215,
4,14,236,
4,15,254,
4,16,175,
4,17,13,
4,18,11,
4,19,12,
4,20,18,
4,21,41,
4,22,72,
4,23,88,
5,0,105,
5,1,102,
5,2,108,
5,3,112,
5,4,107,
5,5,109,
5,6,103,
5,7,118,
5,8,110,
5,9,112,
5,10,106,
5,11,100,
5,12,167,
5,13,145,
5,14,138,
5,15,78,
5,16,40,
5,17,14,
5,18,17,
5,19,11,
5,20,20,
5,21,39,
5,22,59,
5,23,81,
6,0,90,
6,1,99,
6,2,98,
6,3,95,
6,4,92,
6,5,100,
6,6,91,
6,7,88,
6,8,89,
6,9,96,
6,10,86,
6,11,88,
6,12,94,
6,13,87,
6,14,67,
6,15,38,
6,16,20,
6,17,9,
6,18,9,
6,19,9,
6,20,13,
6,21,25,
6,22,44,
6,23,59,
7,0,73,
7,1,77,
7,2,89,
7,3,78,
7,4,83,
7,5,90,
7,6,91,
7,7,80,
7,8,73,
7,9,82,
7,10,74,
7,11,75,
7,12,69,
7,13,49,
7,14,38,
7,15,27,
7,16,16,
7,17,12,
7,18,9,
7,19,9,
7,20,10,
7,21,21,
7,22,30,
7,23,48,
1,0,60,
1,1,72,
1,2,79,
1,3,78,
1,4,68,
1,5,72,
1,6,65,
1,7,73,
1,8,66,
1,9,75,
1,10,75,
1,11,103,
1,12,88,
1,13,63,
1,14,53,
1,15,38,
1,16,17,
1,17,9,
1,18,11,
1,19,10,
1,20,17,
1,21,32,
1,22,48,
1,23,75,
2,0,69,
2,1,79,
2,2,84,
2,3,89,
2,4,95,
2,5,95,
2,6,85,
2,7,94,
2,8,101,
2,9,128,
2,10,98,
2,11,101,
2,12,152,
2,13,154,
2,14,126,
2,15,40,
2,16,19,
2,17,10,
2,18,8,
2,19,10,
2,20,17,
2,21,60,
2,22,68,
2,23,84,
3,0,80,
3,1,90,
3,2,90,
3,3,97,
3,4,90,
3,5,93,
3,6,88,
3,7,79,
3,8,85,
3,9,100,
3,10,91,
3,11,106,
3,12,192,
3,13,154,
3,14,101,
3,15,38,
3,16,18,
3,17,12,
3,18,11,
3,19,9,
3,20,17,
3,21,33,
3,22,63,
3,23,84,
4,0,84,
4,1,86,
4,2,107,
4,3,139,
4,4,128,
4,5,105,
4,6,105,
4,7,121,
4,8,116,
4,9,98,
4,10,98,
4,11,94,
4,12,82,
4,13,71,
4,14,67,
4,15,38,
4,16,17,
4,17,12,
4,18,9,
4,19,9,
4,20,17,
4,21,30,
4,22,53,
4,23,88,
5,0,86,
5,1,86,
5,2,102,
5,3,107,
